emp_no,last_name,first_name,hire_date
291653,Strehl,Rafael,12/19/86
291658,Aamodt,Arvind,11/20/86
291663,Lortz,Mansur,6/4/86
291666,Hofman,Hironoby,4/6/86
291689,Fiutem,Parto,2/22/86
291699,DiGiano,Toshimi,3/16/86
291701,Klyachko,Navid,5/21/86
291719,Schade,Volkmar,9/7/86
291740,Bratten,Tua,6/1/86
291774,Marchesini,Domenick,10/24/86
291787,Chleq,Tokuyasu,2/26/86
291788,Poupard,Makato,4/11/86
291789,Benaini,Tiina,4/25/86
291792,Spieker,Takahira,6/5/86
291793,Eickenmeyer,Kerhong,8/11/86
291805,Munke,Hyuncheol,4/4/86
291807,Winter,Sampalli,12/31/86
291817,Rosca,Adin,3/23/86
291830,Coors,Yuchang,7/2/86
291837,Ranon,Arto,2/14/86
291840,Riefers,Xiahua,12/18/86
291849,Wilharm,Zvonko,8/3/86
291850,Esteva,Shirish,10/4/86
291861,Worfolk,Ramya,4/24/86
291869,Pearson,Shiv,8/4/86
291872,Christ,Moni,11/10/86
291891,Haumacher,Nahla,10/10/86
291906,Dayana,Zhenbing,10/16/86
291908,Soloway,Marek,1/12/86
291912,Miyakawa,Yakichi,11/16/86
291916,Selvestrel,Zhiwei,10/13/86
291919,Cannata,Morrie,8/1/86
291920,Chvatal,Marsha,12/29/86
291921,Pell,Mohit,9/19/86
291948,Deville,Bernice,11/16/86
291956,Veldwijk,Claude,10/12/86
291973,Hertweck,Zito,4/20/86
291974,Serov,Bilhanan,3/22/86
291977,Pettis,Kinh,12/31/86
291982,Albarhamtoshy,Subhada,2/23/86
291988,Kranzdorf,Berthier,6/16/86
292001,Kropf,Mads,3/29/86
292004,Hockney,Angel,7/24/86
292012,Sanella,Sverrir,6/12/86
292028,Vilarrasa,Valter,9/5/86
292030,Krider,Aron,2/4/86
292031,Ulupinar,Bouchung,5/25/86
292044,Strehl,Chinho,10/15/86
292062,Weisert,Koldo,3/8/86
292071,Kinley,Martine,11/2/86
292076,Piveteau,Ingemar,6/6/86
292084,Luon,Danco,11/19/86
292089,Lores,Ronghao,1/28/86
292094,Verhaegen,Chaosheng,11/10/86
292095,Pramanik,Eben,1/5/86
292111,Talmor,Piyush,8/17/86
292114,Boreale,Kyoichi,1/21/86
292125,Rehfuss,Genevieve,11/13/86
292139,Schwaller,Masaki,10/12/86
292140,Munch,Yagil,2/8/86
292156,Tokunaga,Leni,4/12/86
292168,Syrzycki,Zhonghua,8/26/86
292183,Akiyama,Shahar,7/19/86
292201,Varman,Aris,8/9/86
292212,Improta,Doowon,4/5/86
292226,Yoshimura,Morris,8/23/86
292230,Bade,Fay,1/6/86
292242,Klyachko,Vivian,1/21/86
292250,Bernardinello,Jagoda,7/17/86
292269,Stamatiou,Joydip,6/1/86
292291,Bodoff,Takushi,8/30/86
292295,Anick,Uli,2/18/86
292308,Serdy,Aruna,7/10/86
292314,Roohalamini,Shay,10/15/86
292341,Huhdanpaa,Sajjad,7/29/86
292345,Feldmann,Anneli,12/15/86
292355,Khamsi,Niranjan,2/2/86
292378,Harllee,Mang,12/12/86
292385,Ritzmann,Jianhua,3/21/86
292394,Rosis,Debaprosad,1/18/86
292398,Sooriamurthi,Moriyoshi,10/26/86
292422,Tempesti,Miquel,12/30/86
292432,Muhlberg,Fumino,1/18/86
292458,Armand,Akeno,7/23/86
292459,Dulli,Sedat,3/15/86
292465,Bugrara,Nitsan,10/16/86
292470,Azadmanesh,Yucel,9/23/86
292476,Schwartzburd,Martien,6/24/86
292478,Coombs,Chaitali,7/15/86
292479,Rindone,Shaz,10/3/86
292494,Kinley,Adhemar,11/1/86
292499,Mayerwieser,Takahira,5/4/86
292500,Rodham,Constantino,2/5/86
292507,Jakobus,Feiyu,1/30/86
292517,Fadgyas,Xumin,4/8/86
292525,Pell,Sampalli,12/6/86
292541,Varman,Fuqing,9/11/86
292581,Shackell,Xudong,7/17/86
292592,Valette,Arco,6/14/86
292598,Litecky,Hiroyasu,2/20/86
292602,Morrey,Hailing,9/25/86
292627,Reinhart,Anneli,8/13/86
292629,Ermel,Berry,7/6/86
292635,Griswold,Junsik,5/30/86
292636,Sabnani,Kiam,2/17/86
292650,Hiraishi,Horward,3/19/86
292667,Sessa,Susanna,4/27/86
292679,Swan,Geoff,7/11/86
292689,Matteis,Hideo,5/28/86
292699,Weedman,Luisa,11/11/86
292703,Chvatal,Garnet,9/24/86
292705,Zeidenstein,Jiann,4/26/86
292716,Porenta,Hidde,5/17/86
292718,Sundgren,Yuuichi,9/12/86
292743,Itzfeldt,Fan,3/11/86
292752,Frolund,Jianhao,8/22/86
292757,Desikan,Younwoo,11/8/86
292766,Veeraraghavan,Dines,9/2/86
292777,Schwaller,Augustine,5/14/86
292778,Sinitsyn,Bojan,11/6/86
292810,Nyanchama,Visit,7/10/86
292820,Staylopatis,Anneli,11/5/86
292828,Tokunaga,Ziya,1/8/86
292831,Ananiadou,Subhankar,9/24/86
292833,Matzel,Nevin,4/9/86
292841,Pargaonkar,Yannis,10/4/86
292851,Gurbaxani,Qunsheng,1/3/86
292852,Binding,Iara,10/7/86
292874,Kermarrec,Stevo,11/4/86
292891,Koprowski,Gopalakrishnan,4/18/86
292898,Provine,Quingbo,3/14/86
292899,Mellouli,Poorav,1/11/86
292911,Diderrich,Thodoros,10/6/86
292933,Heping,Chaoyi,2/26/86
292940,Schauser,Takahito,4/17/86
292944,Juneja,Yechezkel,6/15/86
292954,Peyn,Steen,3/13/86
292984,Bashian,Bartek,12/15/86
292986,Rosiles,Xiaoshan,10/2/86
293006,Tagansky,Mong,8/5/86
293016,Kemmerer,Magdalena,6/13/86
293018,Rosenbaum,Youssef,12/14/86
293023,Waymire,Odinaldo,1/25/86
293038,Mikschl,Stevo,8/21/86
293052,Muhlberg,Jianwen,6/10/86
293070,Isaak,Saddek,6/7/86
293073,Wilfing,Shigeaki,2/3/86
293083,Linnainmaa,Gian,1/25/86
293090,Baalen,Satyanarayana,4/15/86
293091,Rosch,Branimir,1/4/86
293092,Kroha,Baocai,10/27/86
293093,Fortenbacher,Shuky,7/9/86
293095,Sankaranarayanan,Shietung,7/23/86
293099,Ellozy,Leah,3/5/86
293106,Cooman,Kwangjo,9/3/86
293109,Rettelbach,Guenter,8/19/86
293118,Back,Toshimo,10/18/86
293129,Aseltine,Jeane,3/17/86
293136,Redmiles,Weicheng,5/29/86
293141,Kaminger,Zhiwei,7/4/86
293142,Simmel,Shawna,9/6/86
293143,Honiden,Susumu,10/19/86
293147,Salinas,Reinhard,5/15/86
293164,Farrar,Mohammad,4/9/86
293165,Wissmann,Adib,8/25/86
293174,Eastman,Harjit,3/29/86
293183,Butterworth,Guangming,10/1/86
293184,Baez,Nevio,3/18/86
293188,Morrey,Waiman,4/30/86
293193,Baez,Karlis,3/4/86
293196,Hagimont,Billie,3/9/86
293214,Undy,Domenico,6/29/86
293218,Marletta,Dmitry,2/4/86
293223,Poulakidas,Yuqun,4/27/86
293231,Thorelli,Pranay,2/28/86
293235,Hatcliff,Heeju,11/18/86
293264,Muntz,Tomoyuki,8/28/86
293273,Lemarechal,Sasan,7/21/86
293275,Vesna,Krister,8/28/86
293276,Sankaranarayanan,Cedric,5/27/86
293277,Chachaty,Mircea,11/7/86
293282,Wilharm,Kinh,11/15/86
293287,Isard,Neelam,4/8/86
293289,Kumaresan,Mariangiola,3/27/86
293317,Fargier,Tru,4/10/86
293323,Schwartzburd,Maria,8/24/86
293329,Griswold,Fumiya,6/12/86
293331,Ladret,Torsten,3/21/86
293340,Cairo,Goncalo,10/2/86
293351,Desikan,Marjo,10/29/86
293361,Siprelle,Genevieve,7/18/86
293389,Kushnir,Leaf,5/4/86
293392,Rattan,Shay,5/2/86
293399,Emmart,Toshimo,8/23/86
293401,Marsiglia,Seshu,7/13/86
293405,Kusalik,Xuejia,9/29/86
293415,Einsfeld,Bilhanan,10/26/86
293423,Asrin,Zita,6/7/86
293437,Azevdeo,Marlo,4/17/86
293449,Schiettecatte,Zeydy,8/16/86
293459,Muhling,Moheb,4/11/86
293464,Ranst,Owen,4/13/86
293472,Chiola,Souichi,10/23/86
293487,Haldar,Nathan,6/11/86
293497,Beetstra,Leandro,10/9/86
293501,Litecky,Achilleas,1/7/86
293516,Waeselynck,Nigel,10/14/86
293527,Peris,Zeljko,9/19/86
293536,Thibadeau,Amalendu,3/24/86
293539,Jayawardene,Bernd,2/7/86
293551,Danner,Bader,4/18/86
293563,Aamodt,Dietrich,12/7/86
293567,Kragelund,Masami,8/13/86
293582,Zuberek,Evgueni,6/23/86
293591,Ozeri,Alper,6/11/86
293597,Sewelson,Pranas,5/15/86
293608,Range,Pranay,3/14/86
293617,Smeets,Shiv,12/9/86
293619,Fortenbacher,Kersti,9/6/86
293623,Eiter,Kousuke,2/27/86
293625,Feldmann,Achilleas,3/12/86
293627,Szilard,Keiichiro,8/5/86
293628,Danecki,Zhanqiu,5/19/86
293630,Kalefeld,Gou,4/25/86
293638,Hiyoshi,Rafail,2/12/86
293648,Baar,Eldridge,1/22/86
293659,Nitsch,Zhenbing,9/1/86
293666,Birjandi,Bokyung,8/6/86
293678,Nishimukai,Ziya,4/12/86
293681,Biros,Goncalo,5/6/86
293703,Munawer,Serap,2/28/86
293722,Isard,Yongqiao,1/4/86
293729,Broder,Lech,8/26/86
293733,Oberman,Uli,5/14/86
293737,Fraisse,Gopalakrishnan,2/7/86
293752,Bail,Jungsoon,2/18/86
293761,Impagliazzo,Mayuko,2/10/86
293766,Schurmann,Tomoyuki,8/2/86
293784,Feldhoffer,Radhika,7/27/86
293786,Garnham,Dinkar,5/6/86
293803,Halevi,Laurentiu,6/17/86
293811,Kitsuregawa,Kiyomitsu,1/11/86
293812,Tempesti,Lalit,6/16/86
293848,Claffy,Girolamo,10/4/86
293853,Biron,Makato,12/14/86
293858,Remmers,Mahmut,6/9/86
293863,Moehrke,Xudong,12/19/86
293870,Bhattacharjee,Brigham,11/25/86
293882,Malinowski,Alain,7/3/86
293883,Worfolk,Arif,3/15/86
293908,Bellmore,Xinglin,7/13/86
293912,Brookman,Kwun,5/26/86
293913,Schwartzbauer,Maren,10/10/86
293914,Garrabrants,Jungsoon,7/22/86
293937,Huttel,Alois,7/25/86
293943,Solares,Shaleah,6/29/86
293948,Pero,Lihong,3/24/86
293949,Farris,Indrajit,10/11/86
293957,Gomatam,Francoise,1/13/86
293965,Majewski,Jamaludin,11/16/86
293967,Garrabrants,Selwyn,5/1/86
293970,Kleiser,Make,9/1/86
293972,Kalafatis,Limsoon,6/13/86
293977,Schmittgen,Poornachandra,2/7/86
293979,Uhrig,Alselm,7/4/86
293984,DuBourdieux,Steve,8/7/86
294020,Deyuan,Pohua,8/8/86
294022,Vidal,Xiahua,12/28/86
294023,Hebert,Katsuyuki,10/5/86
294043,Pesch,Akemi,7/23/86
294045,Shumilov,Sashi,2/4/86
294046,Etalle,Genevieve,1/4/86
294049,Muhling,Sergi,1/27/86
294057,Kropp,Saeed,12/12/86
294069,Stellhorn,Fei,1/4/86
294077,Woycyznski,Sangeeta,2/13/86
294079,Businaro,Yuping,1/16/86
294080,Iwayama,Chenxi,7/21/86
294089,Fabrizio,Susuma,8/26/86
294104,Koshiba,Qingxiang,10/12/86
294110,Ebeling,Phule,10/26/86
294118,Ramsey,Iara,6/10/86
294120,Peak,Larisa,3/8/86
294125,Anick,Lene,4/7/86
294126,Aseltine,Adit,1/20/86
294128,Barriga,Arfst,6/1/86
294145,Rabejac,Satyanarayana,9/9/86
294149,Shigei,Feiyu,9/8/86
294151,Madeira,Randy,4/27/86
294164,Hennings,Subhada,3/2/86
294168,Basart,Lein,5/5/86
294170,Improta,Valeri,9/27/86
294178,Luga,Nectarios,3/15/86
294179,Birrer,Godehard,6/5/86
294190,Muchinsky,Marlo,12/8/86
294193,Pettey,Subhankar,5/1/86
294199,Demir,Lorien,9/10/86
294210,Lunt,Thodoros,1/10/86
294224,Baja,Fumiyo,8/10/86
294227,Ligten,Heather,7/30/86
294232,Salvesen,Kasturi,2/3/86
294238,Llado,Xuedong,9/14/86
294243,Llado,Marie,4/27/86
294251,Schnabel,Jordanka,11/2/86
294260,Chachaty,Elrique,12/5/86
294264,Rouquie,Sorina,10/1/86
294267,Kawashimo,Shietung,1/17/86
294276,Trystram,Berthier,4/15/86
294288,Lyonns,Adel,7/11/86
294290,Merks,Jaewoo,2/26/86
294292,Busillo,Lech,10/25/86
294295,Kilgore,Jolita,5/19/86
294317,Conde,Bernice,3/21/86
294319,Bach,Geoffry,11/17/86
294353,Vanwelkenhuysen,Mark,6/22/86
294356,Kulisch,Leon,4/1/86
294370,Kruskal,Aron,7/22/86
294371,Douceur,Marla,2/16/86
294386,Shinomoto,Ortrud,4/27/86
294387,Asser,Hatem,2/28/86
294396,Eickenmeyer,Toney,5/24/86
294402,Birke,Xiaocheng,6/26/86
294411,Erni,Alper,9/21/86
294412,Lanphier,Marit,3/31/86
294419,Zyda,Paloma,3/29/86
294437,Nitto,Syozo,9/16/86
294439,Serot,Ulises,9/10/86
294464,Guerreiro,Idoia,3/6/86
294470,Bennet,Pramod,8/26/86
294481,Brookner,Berry,5/28/86
294497,Aumann,Xiaoqiu,11/16/86
294501,Roohalamini,Claude,6/19/86
294514,Scharstein,Kwangyoen,2/20/86
294517,Selenyi,Weiwu,2/17/86
294519,Hiraishi,Bernt,5/16/86
294527,Candan,Ashish,6/28/86
294543,Veeraraghavan,Wonhee,5/11/86
294546,Magliocco,Billur,9/24/86
294548,Eiron,Rosita,3/8/86
294562,Maquelin,Marc,10/10/86
294575,Aamodt,Parke,11/4/86
294592,Hockney,Somnath,5/5/86
294610,Dulli,Dharmaraja,5/6/86
294612,Gruenwald,Pintsang,10/1/86
294623,Hellwagner,Srinidhi,2/7/86
294628,Sadowski,Yuuichi,2/22/86
294634,Kroon,Godehard,9/18/86
294645,Madeira,Chikako,9/6/86
294649,Flasterstein,Giap,2/22/86
294656,Mansanne,Visit,1/23/86
294666,Penttonen,Xinglin,8/13/86
294675,Basart,Mohan,1/31/86
294678,Kabayashi,Shimshon,1/20/86
294684,Brobst,Serap,12/11/86
294701,Yurek,Stella,3/10/86
294705,Kaltofen,Kristof,5/4/86
294720,Radwan,Jinxi,4/12/86
294729,Chiola,Youjian,12/12/86
294731,Zastre,Odysseas,8/18/86
294734,Roison,Niranjan,1/14/86
294765,Melton,Douadi,5/25/86
294775,Eickenmeyer,Vitali,10/1/86
294780,Moffat,Emdad,7/5/86
294781,Brookman,Jeanna,9/6/86
294782,Reeker,Edwin,6/28/86
294783,Fendler,Seshu,9/3/86
294794,Ravishankar,Qunsheng,1/30/86
294802,Harllee,Ramachenga,5/6/86
294805,Flexer,Vishu,3/4/86
294817,Erev,Stella,6/10/86
294818,Peha,Jiang,5/28/86
294830,Schaft,Eberhardt,10/8/86
294851,Bridgland,Kwangjo,2/9/86
294857,Ozeri,Caolyn,7/29/86
294869,Schiper,Byong,12/20/86
294884,Baaz,Bowen,6/18/86
294888,Ambroszkiewicz,Aluzio,4/24/86
294890,Suwa,Shrikanth,3/20/86
294930,Baik,Remmert,1/19/86
294953,McClure,Zita,10/16/86
294955,Savasere,Bogdan,8/18/86
294958,Zuberek,Constantine,12/4/86
294967,Setia,King,3/5/86
294975,Rosis,Lucian,12/8/86
294988,Guardalben,Stepehn,10/28/86
294993,Skogmar,Sanjai,9/12/86
295000,Baaleh,Marsha,12/3/86
295025,Chepyzhov,Ziyad,1/3/86
295027,Karner,Zeljko,3/6/86
295041,Riexinger,Leaf,11/11/86
295048,Vandervoorde,Chinhyun,8/8/86
295063,Dulay,Fumino,6/11/86
295065,Luon,Otilia,12/9/86
295092,Baer,Xianlong,2/28/86
295126,Lalonde,Sergi,8/22/86
295136,Kranzdorf,Moss,2/7/86
295141,Neimat,Troy,5/19/86
295198,Kirkerud,Ewing,1/20/86
295224,Heping,Ronnie,8/12/86
295229,Werthner,Stevo,12/1/86
295235,Tsunoo,Ortrun,4/2/86
295242,Swick,Sarita,8/2/86
295249,Stentiford,Aemilian,12/9/86
295308,Morris,Ottavia,2/11/86
295314,Yemenis,Chenye,9/13/86
295326,Sullins,Tse,9/30/86
295336,Moffat,Zongyan,3/7/86
295351,Barinka,Niranjan,3/24/86
295357,Jumpertz,Marin,12/7/86
295369,Giaccio,Amabile,11/7/86
295375,Pavlopoulou,Zongyan,11/21/86
295377,Reinhart,Thodoros,7/28/86
295397,Bernick,Toshimitsu,10/3/86
295406,Taneja,Gadiel,9/17/86
295426,Imataki,Kerryn,4/10/86
295439,Fadgyas,Makato,10/31/86
295443,Marletta,Satosi,5/17/86
295447,Vakili,Chanjung,4/5/86
295456,Aseltine,Adly,10/20/86
295459,Oberman,Adit,7/18/86
295460,Conia,Ebbe,9/22/86
295494,Steenbeek,Charlene,7/19/86
295501,Kenevan,Yongmao,5/26/86
295505,Orlowski,Mingzeng,5/17/86
295506,Blokdijk,Aloys,7/8/86
295526,Zweizig,Gift,5/4/86
295528,Ventosa,Tonny,5/24/86
295536,Beerel,Irena,12/2/86
295537,Aamodt,Shmuel,5/27/86
295560,Rahier,TRUE,3/6/86
295564,Gyimothy,Ortrun,6/14/86
295565,Bennet,Uta,10/2/86
295574,Veldwijk,Matk,3/6/86
295616,Babu,Florina,9/5/86
295627,Borovoy,Richard,1/23/86
295634,Schreiter,Lansing,2/9/86
295640,Felcyn,Chenyi,5/5/86
295647,Schiettecatte,Gal,5/17/86
295650,Henders,Tsuneo,8/21/86
295663,Lindenbaum,Shahid,5/5/86
295670,Heuser,Kagan,7/30/86
295677,Lichtner,Leon,3/30/86
295687,Beznosov,Ute,1/14/86
295693,Deville,Conrado,6/4/86
295704,Srimani,Alois,11/10/86
295721,Spieker,Arvin,8/7/86
295736,Cooley,Radhakrishnan,8/8/86
295738,Holburn,Kazuhira,11/4/86
295740,Kitsuregawa,Arlette,6/6/86
295745,DuCasse,Genta,12/14/86
295750,Msuda,Hyuckchul,6/13/86
295752,Vigier,Abdulla,5/3/86
295756,Gunderson,Mohua,5/31/86
295761,Highland,Honglan,12/1/86
295767,Cannane,Hatem,1/14/86
295770,Naudin,Heping,5/12/86
295784,Codenie,Aiichiro,7/11/86
295796,Trachtenberg,Ewing,1/6/86
295800,Weisert,Jingling,8/17/86
295809,Velardi,Constantine,9/20/86
295826,Leaver,Prasadram,12/25/86
295828,Paciorek,Abdelwaheb,2/17/86
295833,Vural,Hirochika,2/1/86
295837,Fargier,Percy,10/4/86
295838,Ritcey,Bartek,3/8/86
295843,Nyanchama,Steen,4/11/86
295845,Kusalik,Caolyn,2/12/86
295847,Kaelbling,Shaunak,4/22/86
295853,Rahimi,Doohun,8/9/86
295856,Liesche,Gill,2/27/86
295883,Schiper,Doohun,2/7/86
295910,Montresor,Saeed,9/16/86
295912,Daescu,Ebru,4/11/86
295922,Motley,Tse,2/13/86
295932,Emmart,Nimmagadda,9/7/86
295938,Beilner,Ziva,1/9/86
295958,Mitsuhashi,Ronghao,3/19/86
295962,Baumann,Bartek,2/19/86
295969,Srimani,Halsur,4/21/86
296000,Luca,Martial,5/13/86
296003,Khamsi,Gay,5/27/86
296008,Schach,Guther,8/17/86
296012,Warwick,Saeed,11/1/86
296017,Ruemmler,Sibyl,12/1/86
296020,Brandsma,Boriana,9/14/86
296021,Lally,Arno,11/21/86
296036,Bernatsky,Teiji,8/19/86
296043,Munke,Boriana,3/15/86
296053,Broomell,Karoline,1/26/86
296055,Krichel,Jinya,1/22/86
296063,Claffy,Mandell,6/24/86
296071,Spinelli,Kagan,1/18/86
296074,Peck,Sangeeta,8/24/86
296078,Birta,DeForest,12/3/86
296097,Alblas,Nigel,10/9/86
296108,Karnin,Marsha,4/28/86
296116,Bernini,Gererd,12/29/86
296127,Janocha,Yechiam,10/13/86
296148,Ramsey,Mansur,9/10/86
296153,Boguraev,Zvonko,12/28/86
296155,Brlek,Marco,9/11/86
296177,Staelin,Ekawit,8/3/86
296182,Anandan,Snehasis,11/2/86
296186,Fandrianto,Arunas,9/8/86
296193,DeMori,Rildo,11/22/86
296197,Gihr,Masami,6/7/86
296202,Ohori,Sedat,8/4/86
296213,Conde,Duro,3/26/86
296216,Vieth,Arunas,3/24/86
296224,Thorensen,Khedija,7/31/86
296236,Veevers,Susumu,7/4/86
296237,Falby,Basant,8/30/86
296239,Eldridge,Zito,7/15/86
296246,Portugali,Ekawit,12/28/86
296253,Sidje,Kasturi,2/22/86
296265,Rosti,Conal,9/30/86
296267,Seghrouchni,Shawna,10/5/86
296270,Christianini,Cheong,7/15/86
296275,DuCasse,Shem,11/1/86
296279,Kossowski,Valeri,3/4/86
296299,Larfeldt,Kiyomitsu,11/30/86
296303,Heyers,Mariangiola,6/14/86
296304,Larfeldt,Stevo,1/6/86
296305,Mungall,Barton,6/2/86
296319,Baby,Uri,3/11/86
296333,Binkley,Udo,5/17/86
296338,McDermid,Geraldo,3/26/86
296376,Jiafu,Satyanarayana,5/22/86
296380,Copas,Erez,3/31/86
296385,Heydon,Jacopo,4/12/86
296389,Kornyak,Deborah,9/12/86
296393,Remmele,Kyoichi,10/21/86
296400,Porenta,Stevo,8/24/86
296427,Cmelik,Boalin,12/2/86
296430,Servieres,Berto,9/16/86
296436,Butner,Shigeo,7/4/86
296463,Auyong,Kolar,5/25/86
296472,Hofting,Jiafu,5/12/86
296476,Rabejac,Chandrasekaran,3/13/86
296479,Gulik,Henk,7/26/86
296502,Osgood,Rosalie,12/12/86
296516,Setia,Zeljko,2/28/86
296520,Bugaenko,Divine,1/17/86
296526,Lupu,Yuuichi,3/18/86
296539,Hettesheimer,Oscal,8/20/86
296542,Melton,Leszek,4/21/86
296560,Setlzner,Rafols,11/23/86
296597,Gajiwala,Qiwen,2/18/86
296602,Broder,Boriana,6/29/86
296606,Pauthner,Baruch,8/27/86
296621,Plump,Bokyung,7/5/86
296628,Kavvadias,Elrique,10/29/86
296643,Cannard,Almudena,7/28/86
296647,Srimani,Hatim,11/25/86
296676,Hockney,Zeydy,4/22/86
296677,Perng,Rafael,6/8/86
296683,Papadias,Rafael,3/7/86
296701,Osgood,Hirochika,1/12/86
296707,Redmiles,Aimee,10/19/86
296708,Siepmann,Odinaldo,8/21/86
296719,Vecchio,Indrajit,1/6/86
296724,Osgood,Sajjad,5/20/86
296746,Syrotiuk,Dzung,7/20/86
296749,Thimonier,JiYoung,8/18/86
296757,Rabehasaina,Mandell,11/27/86
296766,Oxman,Tristan,3/24/86
296783,Kalorkoti,Kotesh,9/28/86
296790,Oppitz,Shaleah,8/25/86
296792,Kabayashi,Duro,1/19/86
296795,Bardell,Nimmagadda,1/22/86
296802,Lorys,Stabislas,4/26/86
296808,Schmiedel,Piyush,7/7/86
296810,Beidas,Margareta,4/18/86
296816,Macedo,Aris,12/3/86
296819,Massonet,Arvin,7/15/86
296820,Camarinopoulos,Stepehn,10/25/86
296821,Cooman,Charlene,1/28/86
296827,Bade,Tayeb,7/2/86
296848,Kermarrec,Jianhua,10/5/86
296857,Reghbati,Toshimo,12/11/86
296858,Mellouli,Harngdar,7/3/86
296863,Merey,Constantine,10/15/86
296870,Bahl,Sanjeeva,11/10/86
296875,Bultermann,Jaideep,12/13/86
296890,Preusig,Goetz,10/22/86
296896,Birsak,Aleksandar,4/13/86
296898,Maginnis,Noritoshi,11/28/86
296910,Conia,Sampalli,6/28/86
296921,Haddadi,Hatem,8/1/86
296923,Garnier,Jaewon,6/19/86
296931,Angelopoulos,Baruch,10/10/86
296935,Rabejac,Florian,6/20/86
296939,Chimia,Hugo,7/31/86
296944,Cyre,Kankanahalli,4/29/86
296955,Yoshizawa,Visit,9/8/86
296970,Isaac,Jianwen,6/1/86
296979,Zeidenstein,Suzette,8/18/86
296980,Kulisch,Marlo,11/16/86
296985,Miculan,Mark,4/8/86
296989,Erez,Nechama,7/8/86
297014,Falster,Tadahiko,6/7/86
297024,Pews,Lakshmi,5/2/86
297028,Larfeldt,Erzsebet,10/30/86
297034,Makinen,Kiyokazu,3/11/86
297053,Kulisch,Huai,10/6/86
297058,Rebaine,Patricia,8/27/86
297069,Bugrara,Kristine,11/20/86
297079,Spieker,Lubomir,4/21/86
297083,Wielonsky,Mohit,8/10/86
297084,Bale,Arun,1/21/86
297094,Macedo,Shaunak,7/29/86
297100,Schaap,Bangqing,8/31/86
297102,Renear,Garnet,9/21/86
297118,Collette,Candida,8/4/86
297120,Usdin,Oscal,3/5/86
297125,Rullman,Morrie,7/20/86
297135,Acton,Bezalel,5/21/86
297155,Luck,Kazuhiro,4/26/86
297166,Doering,Mayumi,4/8/86
297173,Lichtner,Chinhyun,4/8/86
297176,Hoppenstand,Changho,6/23/86
297186,Asmuth,Jovan,11/9/86
297188,Impagliazzo,Chaoyi,7/28/86
297193,Danecki,Radhakrishnan,2/10/86
297194,Escriba,Baocai,9/26/86
297200,Baik,Katsuyuki,7/6/86
297218,Alameldin,Teruyuki,11/21/86
297222,Piancastelli,Anyuan,1/31/86
297228,Suermann,Hideyuki,1/8/86
297231,Weedman,Renee,12/26/86
297237,Angel,Lansing,1/31/86
297241,Cheshire,Akeel,7/9/86
297249,Rodier,Frazer,11/9/86
297253,Zongker,Insup,4/15/86
297261,Taubman,Yongmin,12/9/86
297262,Macedo,Djenana,7/5/86
297271,Francisci,Kauko,3/13/86
297272,Demian,Adil,7/28/86
297283,Syrzycki,Yongqiao,6/13/86
297295,Uludag,Spyrose,2/28/86
297296,Lichtner,Ronnie,5/15/86
297297,Bressoud,Arch,11/11/86
297303,Zielinski,Gaurav,10/24/86
297308,Boudaillier,Hauke,2/20/86
297320,Trachtenberg,Guadalupe,12/19/86
297327,Pramanik,Jayson,11/16/86
297334,Rabejac,Berto,8/7/86
297340,Famili,Lucian,3/20/86
297352,Wursthorn,Odoardo,12/6/86
297360,Templeman,Huan,2/6/86
297377,Muchinsky,Shay,9/7/86
297397,Velasco,Rafail,11/28/86
297402,Ghemri,Hailing,5/31/86
297403,Heyers,Jaewoo,7/13/86
297423,Luca,Nirmal,4/29/86
297428,Choobineh,Larisa,1/14/86
297437,Krzyzanowski,Debatosh,10/28/86
297442,Mattern,Elvia,3/25/86
297444,Kading,Alain,10/24/86
297451,Hofmeyr,Randy,6/1/86
297452,Hofting,Duro,2/22/86
297455,Boudaillier,Candido,12/25/86
297466,Rebaine,Raimond,4/2/86
297467,Zyda,Ishfaq,7/24/86
297478,Schnabel,Nigel,12/19/86
297480,Azevdeo,Mingsen,8/1/86
297482,Marakhovsky,Anwar,12/31/86
297494,Boreale,Vincent,4/16/86
297522,Poupard,Sampalli,9/10/86
297523,Peot,Torsten,12/7/86
297538,Willoner,Ebru,6/15/86
297540,Picht,Cristinel,12/25/86
297563,Hedayat,Mechthild,6/10/86
297574,Stille,Chuanyi,1/20/86
297576,Facello,Alain,12/19/86
297580,Seiwald,Zhonghui,1/10/86
297582,Kambil,Carrsten,3/31/86
297586,Cheshire,Atilio,5/2/86
297592,Baezner,Goncalo,1/11/86
297609,Beerel,Mingzeng,12/30/86
297620,Lubachevsky,Alexius,6/22/86
297622,Nergos,Premal,2/15/86
297626,Christ,Kiam,3/3/86
297635,Gecsei,Chandrasekaran,7/14/86
297637,Glowinski,Munehiko,12/31/86
297639,Auyong,Serenella,3/17/86
297641,Sabnani,Caolyn,5/2/86
297648,Kaelbling,Amstein,9/17/86
297659,Willoner,Kerryn,5/1/86
297683,Yetto,Pintsang,4/28/86
297713,Makinen,Srinidhi,12/10/86
297715,Ozeki,Licheng,12/14/86
297717,Karnin,Nahid,10/22/86
297731,Binkley,Lucien,1/14/86
297749,Serdy,Mototsugu,1/18/86
297752,Butner,Uta,6/8/86
297758,Garnier,Yakichi,10/17/86
297761,Narahari,Mario,2/12/86
297777,Siegrist,Kristian,10/17/86
